"symbol","class","timeframe","strategy","family","params","trades","pf","winrate","maxdd","payoff","netprofit","status","approved"
"EURUSD","FOREX","M15","ADX_TREND","TREND_FILTER","period=28;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=1.5","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=2.5","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=3","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=1.5","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M15","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=2.5","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"EURUSD","FOREX","M30","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"USDJPY","FOREX","M15","ADX_TREND","TREND_FILTER","period=21;threshold=25","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","M5","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=3","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","M5","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"USDCHF","FOREX","H4","DONCHIAN_BREAKOUT","BREAKOUT","period=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=2.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=3","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=1.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=2.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=14;multiplier=3","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=21;multiplier=1.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=21;multiplier=2","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=21;multiplier=3","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","DONCHIAN_BREAKOUT","BREAKOUT","period=10","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","DONCHIAN_BREAKOUT","BREAKOUT","period=20","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","DONCHIAN_BREAKOUT","BREAKOUT","period=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","DONCHIAN_BREAKOUT","BREAKOUT","period=55","0","0","0","0","0","0","NO_TRADES","False"
"USDJPY","FOREX","M5","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"USDJPY","FOREX","M5","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=21;multiplier=2.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ATR_BREAKOUT","BREAKOUT","period=7;multiplier=1.5","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=28;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=28;threshold=25","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=14;threshold=18","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=14;threshold=20","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=14;threshold=22","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=14;threshold=25","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=14;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=21;threshold=18","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=21;threshold=20","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=21;threshold=22","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=21;threshold=25","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=21;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=28;threshold=18","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=28;threshold=20","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","ADX_TREND","TREND_FILTER","period=28;threshold=22","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=9;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=14;threshold=18","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=14;threshold=20","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=14;threshold=22","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=14;threshold=25","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=14;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=21;threshold=18","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=14;low=35;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","RSI_MEAN_REVERSION","MEAN_REVERSION","period=21;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=21;threshold=20","0","0","0","0","0","0","NO_TRADES","False"
"USDJPY","FOREX","M5","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=21;threshold=22","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","ADX_TREND","TREND_FILTER","period=21;threshold=30","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=20;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=25;high=65","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=25;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=25;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","H4","DONCHIAN_BREAKOUT","BREAKOUT","period=55","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=25;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=30;high=70","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=30;high=75","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=30;high=80","0","0","0","0","0","0","NO_TRADES","False"
"GBPUSD","FOREX","D1","RSI_MEAN_REVERSION","MEAN_REVERSION","period=7;low=35;high=65","0","0","0","0","0","0","NO_TRADES","False"
