"trade_id","edge_id","symbol","timeframe","strategy","result","pnl","regime","quality","mode","real_orders"
"XAUUSD_M30_SMA_CROSS_20,50_2785_2804","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-16.4","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2804_2808","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-106.16","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2808_2849","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-84.14","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2849_2923","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","69.59","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2923_2953","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-20.61","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2953_2973","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-31.94","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2973_3013","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-50.06","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3013_3039","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-56.91","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3039_3069","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-22.63","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3069_3091","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-29.96","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3091_3136","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","30.28","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3136_3159","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-24.16","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3159_3205","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","38.37","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3205_3206","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","0.94","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3206_3239","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-27.86","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3239_3278","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-27.11","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3278_3397","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","104.69","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3397_3443","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-24.24","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3443_3465","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-57.09","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3465_3486","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-45.38","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3486_3536","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","35.2","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3536_3649","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","168.8","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3649_3675","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-4.78","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3675_3692","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-33.89","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3692_3725","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-34.67","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3725_3756","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-23.69","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3756_3787","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-6.95","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3787_3808","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-21.61","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3808_3837","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-25.72","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3837_3856","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-26.89","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3856_3936","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","107.39","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3936_3973","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-30.49","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3973_4029","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","11.29","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4029_4068","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-25.35","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4068_4090","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-22.23","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4090_4107","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-1.46","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4107_4131","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-47.45","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4131_4177","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-35.49","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4177_4295","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","34.75","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4295_4361","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","12.18","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4361_4405","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-18.9","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4405_4433","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-42.97","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4433_4492","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","20.96","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4492_4528","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-22.43","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4528_4605","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","104.18","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4605_4643","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-63.92","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4643_4737","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","125.75","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4737_4837","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","WIN","159.75","VOLATILE_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4837_4857","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-31.11","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4857_4889","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-19.44","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4889_4908","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-39.22","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4908_4916","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","LOSS","-110.69","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_34_40","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.02132","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_40_99","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.01721","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_99_115","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00899","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_115_119","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01005","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_119_153","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.00772","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_153_196","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.00223","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_196_252","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.012","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_252_262","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01064","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_262_346","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.03273","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_346_354","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01176","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_354_363","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01347","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_363_375","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01327","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_375_444","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.0549","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_444_453","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.02619","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_453_551","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.04391","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_551_557","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.03254","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_557_558","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01515","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_558_632","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.07713","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_632_655","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00947","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_655_695","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.0095","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_695_718","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00656","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_718_755","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.00283","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_755_819","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.02384","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_819_872","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.01726","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_872_904","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.00338","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_904_919","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00248","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_919_953","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.0043","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_953_976","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00524","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_976_993","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00865","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_993_1058","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.0152","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1058_1138","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.05505","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1138_1140","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00428","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1140_1151","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01035","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1151_1269","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.09163","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1269_1275","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.02586","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1275_1319","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00363","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1319_1359","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00419","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1359_1386","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.0023","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1386_1393","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.01124","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1393_1420","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00679","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1420_1449","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","WIN","0.00164","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1449_1475","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","LOSS","-0.00134","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_128_169","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00156","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_169_182","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00283","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_182_242","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00027","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_242_261","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00153","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_261_267","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00154","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_267_449","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00621","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_449_462","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.001","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_462_531","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00048","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_531_646","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00085","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_646_676","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00074","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_676_744","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00066","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_744_855","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00125","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_855_889","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00098","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_889_937","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00025","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_937_938","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00076","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_938_952","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00056","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_952_953","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00016","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_953_956","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00024","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_956_1121","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00297","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1121_1277","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00223","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1277_1366","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00097","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1366_1368","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00096","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1368_1495","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00408","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
