time,open,high,low,close,volume
2016-02-03 00:00:00+00:00,1128.12,1145.45,1124.33,1142.34,181192
2016-02-04 00:00:00+00:00,1141.56,1157.29,1139.51,1155.36,203585
2016-02-05 00:00:00+00:00,1155.5,1174.4,1145.15,1173.06,186487
2016-02-08 00:00:00+00:00,1168.46,1200.81,1164.23,1190.02,190763
2016-02-09 00:00:00+00:00,1190.68,1198.82,1185.59,1188.76,194216
2016-02-10 00:00:00+00:00,1189.41,1197.65,1181.4,1197.41,182466
2016-02-11 00:00:00+00:00,1196.72,1263.34,1196.72,1248.7,185283
2016-02-12 00:00:00+00:00,1247.92,1248.19,1232.37,1238.13,165315
2016-02-15 00:00:00+00:00,1232.0,1234.76,1202.13,1209.07,94178
2016-02-16 00:00:00+00:00,1209.06,1216.9,1190.8,1199.53,172139
2016-02-17 00:00:00+00:00,1202.54,1213.66,1195.6,1208.31,172778
2016-02-18 00:00:00+00:00,1208.01,1239.84,1200.64,1230.65,170619
2016-02-19 00:00:00+00:00,1231.06,1234.44,1219.87,1227.29,140207
2016-02-22 00:00:00+00:00,1224.92,1226.16,1201.83,1208.42,113870
2016-02-23 00:00:00+00:00,1209.07,1228.1,1207.1,1226.44,101351
2016-02-24 00:00:00+00:00,1227.03,1253.24,1221.76,1229.17,149975
2016-02-25 00:00:00+00:00,1226.79,1242.71,1221.04,1233.2,166869
2016-02-26 00:00:00+00:00,1232.34,1240.25,1211.39,1223.32,120019
2016-02-29 00:00:00+00:00,1218.98,1241.0,1217.23,1238.3,136668
2016-03-01 00:00:00+00:00,1239.05,1248.47,1227.1,1231.57,143242
2016-03-02 00:00:00+00:00,1231.35,1243.98,1224.68,1240.09,114608
2016-03-03 00:00:00+00:00,1241.45,1268.24,1237.34,1265.51,150269
2016-03-04 00:00:00+00:00,1262.38,1279.71,1250.43,1258.78,159469
2016-03-07 00:00:00+00:00,1259.79,1273.1,1256.65,1267.22,135619
2016-03-08 00:00:00+00:00,1266.42,1278.04,1260.15,1261.5,128480
2016-03-09 00:00:00+00:00,1261.61,1264.88,1242.91,1252.88,108836
2016-03-10 00:00:00+00:00,1252.7,1273.27,1236.99,1271.98,119537
2016-03-11 00:00:00+00:00,1269.91,1283.36,1248.16,1249.23,115894
2016-03-14 00:00:00+00:00,1251.44,1261.01,1229.3,1235.0,76556
2016-03-15 00:00:00+00:00,1235.18,1238.0,1225.6,1232.44,87463
2016-03-16 00:00:00+00:00,1232.78,1263.86,1226.64,1262.04,110458
2016-03-17 00:00:00+00:00,1259.46,1270.84,1254.33,1257.72,145518
2016-03-18 00:00:00+00:00,1258.68,1266.88,1247.78,1255.04,112531
2016-03-21 00:00:00+00:00,1254.55,1255.32,1240.54,1243.44,86977
2016-03-22 00:00:00+00:00,1243.57,1260.12,1242.31,1248.0,98128
2016-03-23 00:00:00+00:00,1247.72,1249.31,1215.31,1220.13,82257
2016-03-24 00:00:00+00:00,1222.61,1223.71,1211.95,1217.12,70495
2016-03-28 00:00:00+00:00,1214.3,1223.05,1208.15,1221.34,53591
2016-03-29 00:00:00+00:00,1220.8,1242.9,1215.24,1240.72,87832
2016-03-30 00:00:00+00:00,1241.41,1243.99,1223.18,1224.46,71663
2016-03-31 00:00:00+00:00,1225.85,1240.32,1223.75,1232.44,70316
2016-04-01 00:00:00+00:00,1231.56,1235.21,1208.93,1222.16,85293
2016-04-04 00:00:00+00:00,1220.3,1222.54,1214.56,1215.55,65611
2016-04-05 00:00:00+00:00,1215.7,1236.74,1214.69,1230.47,77987
2016-04-06 00:00:00+00:00,1230.41,1232.1,1216.64,1222.03,77187
2016-04-07 00:00:00+00:00,1222.95,1243.19,1222.64,1240.6,91066
2016-04-08 00:00:00+00:00,1239.37,1242.6,1229.54,1240.49,76674
2016-04-11 00:00:00+00:00,1244.78,1258.78,1243.93,1257.51,94207
2016-04-12 00:00:00+00:00,1256.15,1262.54,1251.11,1255.41,79903
2016-04-13 00:00:00+00:00,1255.62,1256.63,1239.71,1243.16,81251
2016-04-14 00:00:00+00:00,1242.43,1244.04,1223.77,1226.33,91796
2016-04-15 00:00:00+00:00,1227.36,1235.79,1225.2,1233.73,70227
2016-04-18 00:00:00+00:00,1234.66,1241.55,1230.04,1232.57,76137
2016-04-19 00:00:00+00:00,1231.77,1256.62,1227.66,1250.21,89050
2016-04-20 00:00:00+00:00,1249.69,1257.91,1242.34,1243.7,83005
2016-04-21 00:00:00+00:00,1243.77,1270.19,1242.78,1248.77,104691
2016-04-22 00:00:00+00:00,1247.66,1252.48,1227.32,1232.73,93741
2016-04-25 00:00:00+00:00,1232.22,1242.23,1229.94,1237.5,71029
2016-04-26 00:00:00+00:00,1237.83,1244.79,1231.27,1243.68,65550
2016-04-27 00:00:00+00:00,1242.81,1252.65,1239.34,1245.98,79779
2016-04-28 00:00:00+00:00,1245.4,1269.47,1237.68,1266.29,96276
2016-04-29 00:00:00+00:00,1265.94,1296.62,1264.91,1293.68,96260
2016-05-02 00:00:00+00:00,1292.65,1303.65,1287.56,1291.24,99573
2016-05-03 00:00:00+00:00,1292.09,1301.69,1282.19,1286.33,102238
2016-05-04 00:00:00+00:00,1285.54,1289.74,1271.71,1279.71,98352
2016-05-05 00:00:00+00:00,1279.62,1286.37,1268.79,1278.09,96196
2016-05-06 00:00:00+00:00,1277.49,1295.47,1274.38,1288.8,102388
2016-05-09 00:00:00+00:00,1284.19,1287.46,1261.21,1263.09,97003
2016-05-10 00:00:00+00:00,1264.03,1269.61,1256.78,1266.15,91871
2016-05-11 00:00:00+00:00,1266.06,1279.02,1264.72,1277.12,87560
2016-05-12 00:00:00+00:00,1277.49,1280.78,1261.78,1263.42,93154
2016-05-13 00:00:00+00:00,1264.09,1276.26,1262.88,1273.3,90666
2016-05-16 00:00:00+00:00,1272.72,1288.62,1270.92,1273.62,92709
2016-05-17 00:00:00+00:00,1274.08,1282.27,1269.02,1279.26,94512
2016-05-18 00:00:00+00:00,1280.28,1281.27,1254.97,1257.88,103039
2016-05-19 00:00:00+00:00,1258.63,1261.23,1243.66,1254.2,100952
2016-05-20 00:00:00+00:00,1255.67,1260.12,1248.74,1251.91,82646
2016-05-23 00:00:00+00:00,1250.34,1255.94,1243.08,1249.0,78212
2016-05-24 00:00:00+00:00,1248.74,1252.09,1226.19,1226.7,86416
2016-05-25 00:00:00+00:00,1227.47,1230.08,1217.74,1224.33,84697
2016-05-26 00:00:00+00:00,1223.38,1234.17,1218.3,1219.62,86862
2016-05-27 00:00:00+00:00,1220.13,1223.5,1206.67,1211.64,80518
2016-05-30 00:00:00+00:00,1212.93,1213.36,1199.62,1207.4,62275
2016-05-31 00:00:00+00:00,1207.08,1218.15,1207.03,1215.08,83400
2016-06-01 00:00:00+00:00,1216.02,1220.32,1205.91,1212.57,73712
2016-06-02 00:00:00+00:00,1212.84,1217.57,1209.75,1211.03,80205
2016-06-03 00:00:00+00:00,1210.32,1244.59,1206.85,1244.51,95631
2016-06-06 00:00:00+00:00,1244.0,1248.65,1239.92,1244.89,85410
2016-06-07 00:00:00+00:00,1244.94,1246.53,1234.72,1244.29,69612
2016-06-08 00:00:00+00:00,1244.63,1264.31,1242.98,1261.84,80598
2016-06-09 00:00:00+00:00,1261.6,1271.68,1256.74,1269.32,73697
2016-06-10 00:00:00+00:00,1269.28,1278.09,1264.51,1274.07,79722
2016-06-13 00:00:00+00:00,1274.69,1287.09,1272.35,1283.87,91171
2016-06-14 00:00:00+00:00,1283.26,1289.73,1276.31,1285.87,76419
2016-06-15 00:00:00+00:00,1284.83,1296.76,1278.38,1291.51,83156
2016-06-16 00:00:00+00:00,1293.17,1315.54,1277.97,1278.75,137515
2016-06-17 00:00:00+00:00,1278.98,1299.5,1276.48,1298.55,92427
2016-06-20 00:00:00+00:00,1286.09,1292.2,1277.93,1289.75,83392
2016-06-21 00:00:00+00:00,1289.73,1294.12,1264.44,1267.18,94042
2016-06-22 00:00:00+00:00,1269.6,1270.6,1261.13,1266.06,71310
2016-06-23 00:00:00+00:00,1263.54,1271.38,1254.37,1255.96,79791
2016-06-24 00:00:00+00:00,1253.05,1358.25,1250.34,1315.67,222646
2016-06-27 00:00:00+00:00,1326.11,1335.23,1317.57,1324.88,207364
2016-06-28 00:00:00+00:00,1324.04,1325.94,1305.4,1312.01,179206
2016-06-29 00:00:00+00:00,1311.83,1327.78,1311.41,1318.6,145541
2016-06-30 00:00:00+00:00,1317.62,1324.06,1312.73,1321.58,154092
2016-07-01 00:00:00+00:00,1322.58,1344.49,1320.47,1342.28,142338
2016-07-04 00:00:00+00:00,1339.61,1357.31,1339.5,1350.83,100936
2016-07-05 00:00:00+00:00,1349.21,1357.38,1338.05,1356.03,171227
2016-07-06 00:00:00+00:00,1356.93,1375.05,1355.94,1363.68,151669
2016-07-07 00:00:00+00:00,1362.58,1370.65,1350.69,1360.28,179163
2016-07-08 00:00:00+00:00,1359.21,1370.18,1335.17,1364.93,160798
2016-07-11 00:00:00+00:00,1368.43,1374.83,1350.57,1354.57,199384
2016-07-12 00:00:00+00:00,1355.19,1357.59,1330.31,1332.68,173382
2016-07-13 00:00:00+00:00,1333.88,1345.17,1327.46,1342.48,172647
2016-07-14 00:00:00+00:00,1342.93,1347.03,1320.08,1334.53,201433
2016-07-15 00:00:00+00:00,1335.38,1338.64,1322.41,1338.29,165966
2016-07-18 00:00:00+00:00,1334.11,1335.36,1323.38,1328.37,141084
2016-07-19 00:00:00+00:00,1328.15,1334.89,1325.45,1331.93,150346
2016-07-20 00:00:00+00:00,1332.17,1338.25,1312.53,1315.34,144970
2016-07-21 00:00:00+00:00,1313.87,1333.79,1310.77,1331.12,148769
2016-07-22 00:00:00+00:00,1330.84,1333.75,1319.58,1322.39,129787
2016-07-25 00:00:00+00:00,1321.77,1323.69,1312.25,1315.76,104376
2016-07-26 00:00:00+00:00,1315.22,1324.46,1313.76,1320.2,107188
2016-07-27 00:00:00+00:00,1319.27,1342.32,1315.67,1339.46,129785
2016-07-28 00:00:00+00:00,1338.41,1345.52,1332.36,1335.32,130598
2016-07-29 00:00:00+00:00,1335.37,1354.9,1328.27,1351.11,160832
2016-08-01 00:00:00+00:00,1350.61,1354.77,1346.17,1352.73,110164
2016-08-02 00:00:00+00:00,1353.03,1367.21,1347.01,1363.67,125971
2016-08-03 00:00:00+00:00,1363.17,1366.33,1354.07,1358.15,114393
2016-08-04 00:00:00+00:00,1357.65,1364.93,1349.05,1360.96,121496
2016-08-05 00:00:00+00:00,1360.97,1364.59,1334.61,1336.87,118610
2016-08-08 00:00:00+00:00,1332.89,1338.2,1329.77,1334.97,116933
2016-08-09 00:00:00+00:00,1334.94,1342.51,1330.42,1340.45,103197
2016-08-10 00:00:00+00:00,1339.96,1357.11,1339.87,1346.0,132126
2016-08-11 00:00:00+00:00,1346.97,1353.22,1335.68,1338.46,110730
2016-08-12 00:00:00+00:00,1338.02,1356.27,1333.08,1336.58,125937
2016-08-15 00:00:00+00:00,1337.13,1343.73,1335.7,1339.2,85943
2016-08-16 00:00:00+00:00,1339.6,1357.94,1339.24,1346.37,119844
2016-08-17 00:00:00+00:00,1345.52,1351.57,1335.57,1348.44,112144
2016-08-18 00:00:00+00:00,1349.59,1355.95,1345.98,1352.17,122309
2016-08-19 00:00:00+00:00,1352.11,1352.71,1337.71,1340.92,106137
2016-08-22 00:00:00+00:00,1338.34,1339.95,1331.66,1338.63,131365
2016-08-23 00:00:00+00:00,1338.84,1344.58,1335.19,1338.06,105543
2016-08-24 00:00:00+00:00,1337.75,1339.99,1323.65,1323.9,104373
2016-08-25 00:00:00+00:00,1325.32,1326.98,1317.93,1321.46,89477
2016-08-26 00:00:00+00:00,1321.86,1342.12,1318.29,1321.85,120480
2016-08-29 00:00:00+00:00,1319.53,1324.99,1314.87,1323.25,106883
2016-08-30 00:00:00+00:00,1323.31,1325.34,1309.18,1310.36,103213
2016-08-31 00:00:00+00:00,1311.35,1315.99,1304.16,1308.81,104367
2016-09-01 00:00:00+00:00,1309.79,1315.01,1302.41,1312.94,100334
2016-09-02 00:00:00+00:00,1313.77,1329.99,1303.19,1324.8,105971
2016-09-05 00:00:00+00:00,1324.73,1328.5,1321.68,1326.81,59069
2016-09-06 00:00:00+00:00,1326.2,1352.45,1324.73,1350.26,110106
2016-09-07 00:00:00+00:00,1348.18,1352.51,1342.62,1344.74,94448
